time,workload,stores
2025-11-03 16:59:00,2,1
2025-11-03 16:59:30,2,1
2025-11-03 17:00:00,2,1
2025-11-03 17:00:30,2,1
2025-11-03 17:01:00,2,1
2025-11-03 17:01:30,2,1
2025-11-03 17:02:00,3,1
2025-11-03 17:02:30,3,1
2025-11-03 17:03:00,3,1
2025-11-03 17:03:30,3,1
2025-11-03 17:04:00,3,1
2025-11-03 17:04:30,3,1
2025-11-03 17:05:00,3,1
2025-11-03 17:05:30,3,1
2025-11-03 17:06:00,3,1
2025-11-03 17:06:30,3,1
2025-11-03 17:07:00,3,1
2025-11-03 17:07:30,3,1
2025-11-03 17:08:00,3,1
2025-11-03 17:08:30,3,1
2025-11-03 17:09:00,3,1
2025-11-03 17:09:30,3,1
2025-11-03 17:10:00,3,1
2025-11-03 17:10:30,3,1
2025-11-03 17:11:00,3,1
2025-11-03 17:11:30,0,1
2025-11-03 17:12:00,0,1
2025-11-03 17:12:30,0,1
2025-11-03 17:13:00,0,1
2025-11-03 17:13:30,0,1
2025-11-03 17:14:00,0,1
2025-11-03 17:14:30,0,1
2025-11-03 17:15:00,0,1
2025-11-03 17:15:30,0,1
2025-11-03 17:16:00,0,1
2025-11-03 17:16:30,0,1
2025-11-03 17:17:00,0,1
2025-11-03 17:17:30,0,1
2025-11-03 17:18:00,0,1
2025-11-03 17:18:30,0,1
2025-11-03 17:19:00,0,1
2025-11-03 17:19:30,0,1
2025-11-03 17:20:00,0,1
2025-11-03 17:20:30,0,1
2025-11-03 17:21:00,0,1
2025-11-03 17:21:30,0,1
2025-11-03 17:22:00,0,1
2025-11-03 17:22:30,0,1
2025-11-03 17:23:00,0,1
2025-11-03 17:23:30,0,1
2025-11-03 17:24:00,0,1
2025-11-03 17:24:30,0,1
2025-11-03 17:25:00,0,1
2025-11-03 17:25:30,0,1
2025-11-03 17:26:00,0,1
2025-11-03 17:26:30,0,1
2025-11-03 17:27:00,0,1
2025-11-03 17:27:30,0,1
2025-11-03 17:28:00,0,1
2025-11-03 17:28:30,0,1
2025-11-03 17:29:00,0,1
2025-11-03 17:29:30,0,1
2025-11-03 17:30:00,0,1
2025-11-03 17:30:30,0,1
2025-11-03 17:31:00,0,1
2025-11-03 17:31:30,0,1
2025-11-03 17:32:00,0,1
2025-11-03 17:32:30,0,1
2025-11-03 17:33:00,0,1
2025-11-03 17:33:30,0,1
2025-11-03 17:34:00,0,1
2025-11-03 17:34:30,0,1
2025-11-03 17:35:00,0,1
2025-11-03 17:35:30,0,1
2025-11-03 17:36:00,0,1
2025-11-03 17:36:30,0,1
2025-11-03 17:37:00,0,1
2025-11-03 17:37:30,0,1
2025-11-03 17:38:00,0,1
2025-11-03 17:38:30,0,1
2025-11-03 17:39:00,0,1
2025-11-03 17:39:30,0,1
2025-11-03 17:40:00,0,1
2025-11-03 17:40:30,0,1
2025-11-03 17:41:00,0,1
2025-11-03 17:41:30,0,1
2025-11-03 17:42:00,0,1
2025-11-03 17:42:30,0,1
2025-11-03 17:43:00,0,1
2025-11-03 17:43:30,0,1
2025-11-03 17:44:00,0,1
2025-11-03 17:44:30,0,1
2025-11-03 17:45:00,0,1
2025-11-03 17:45:30,0,1
2025-11-03 17:46:00,0,1
2025-11-03 17:46:30,0,1
2025-11-03 17:47:00,0,1
2025-11-03 17:47:30,0,1
2025-11-03 17:48:00,0,1
2025-11-03 17:48:30,0,1
2025-11-03 17:49:00,0,1
2025-11-03 17:49:30,0,1
2025-11-03 17:50:00,0,1
2025-11-03 17:50:30,0,1
2025-11-03 17:51:00,0,1
2025-11-03 17:51:30,0,1
2025-11-03 17:52:00,0,1
2025-11-03 17:52:30,0,1
2025-11-03 17:53:00,0,1
2025-11-03 17:53:30,0,1
2025-11-03 17:54:00,0,1
2025-11-03 17:54:30,0,1
2025-11-03 17:55:00,0,1
2025-11-03 17:55:30,0,1
2025-11-03 17:56:00,0,1
2025-11-03 17:56:30,0,1
2025-11-03 17:57:00,0,1
2025-11-03 17:57:30,0,1
2025-11-03 17:58:00,1,1
2025-11-03 17:58:30,1,1
2025-11-03 17:59:00,2,1
2025-11-03 17:59:30,2,1
2025-11-03 18:00:00,2,1
2025-11-03 18:00:30,3,1
2025-11-03 18:01:00,4,1
2025-11-03 18:01:30,5,1
2025-11-03 18:02:00,5,1
2025-11-03 18:02:30,5,1
2025-11-03 18:03:00,5,1
2025-11-03 18:03:30,6,1
2025-11-03 18:04:00,7,2
2025-11-03 18:04:30,8,2
2025-11-03 18:05:00,8,2
2025-11-03 18:05:30,7,2
2025-11-03 18:06:00,7,3
2025-11-03 18:06:30,8,1
2025-11-03 18:07:00,6,1
2025-11-03 18:07:30,6,2
2025-11-03 18:08:00,6,3
2025-11-03 18:08:30,7,1
2025-11-03 18:09:00,7,1
2025-11-03 18:09:30,6,3
2025-11-03 18:10:00,7,4
2025-11-03 18:10:30,7,1
2025-11-03 18:11:00,7,1
2025-11-03 18:11:30,7,4
2025-11-03 18:12:00,5,4
2025-11-03 18:12:30,6,1
2025-11-03 18:13:00,6,1
2025-11-03 18:13:30,6,2
2025-11-03 18:14:00,7,3
2025-11-03 18:14:30,7,1
2025-11-03 18:15:00,6,1
2025-11-03 18:15:30,6,3
2025-11-03 18:16:00,7,4
2025-11-03 18:16:30,6,1
2025-11-03 18:17:00,6,1
2025-11-03 18:17:30,5,3
2025-11-03 18:18:00,6,2
2025-11-03 18:18:30,8,1
2025-11-03 18:19:00,8,2
2025-11-03 18:19:30,8,4
2025-11-03 18:20:00,7,4
2025-11-03 18:20:30,6,1
2025-11-03 18:21:00,6,1
2025-11-03 18:21:30,6,4
2025-11-03 18:22:00,6,1
2025-11-03 18:22:30,7,1
2025-11-03 18:23:00,8,2
2025-11-03 18:23:30,8,4
2025-11-03 18:24:00,8,1
2025-11-03 18:24:30,7,2
2025-11-03 18:25:00,7,4
2025-11-03 18:25:30,7,7
2025-11-03 18:26:00,7,6
2025-11-03 18:26:30,6,1
2025-11-03 18:27:00,5,1
2025-11-03 18:27:30,5,4
2025-11-03 18:28:00,5,3
2025-11-03 18:28:30,5,1
2025-11-03 18:29:00,3,1
2025-11-03 18:29:30,3,1
2025-11-03 18:30:00,3,1
2025-11-03 18:30:30,3,1
2025-11-03 18:31:00,3,1
2025-11-03 18:31:30,3,1
2025-11-03 18:32:00,3,1
2025-11-03 18:32:30,4,1
2025-11-03 18:33:00,4,1
2025-11-03 18:33:30,4,1
2025-11-03 18:34:00,4,1
2025-11-03 18:34:30,4,1
2025-11-03 18:35:00,4,1
2025-11-03 18:35:30,3,1
2025-11-03 18:36:00,4,1
2025-11-03 18:36:30,4,1
2025-11-03 18:37:00,4,1
2025-11-03 18:37:30,4,1
2025-11-03 18:38:00,3,1
2025-11-03 18:38:30,2,1
2025-11-03 18:39:00,2,1
2025-11-03 18:39:30,2,1
2025-11-03 18:40:00,2,1
2025-11-03 18:40:30,2,1
2025-11-03 18:41:00,2,1
2025-11-03 18:41:30,2,1
2025-11-03 18:42:00,2,1
2025-11-03 18:42:30,2,1
2025-11-03 18:43:00,2,1
2025-11-03 18:43:30,3,1
2025-11-03 18:44:00,3,1
2025-11-03 18:44:30,3,1
2025-11-03 18:45:00,3,1
2025-11-03 18:45:30,3,1
2025-11-03 18:46:00,3,1
2025-11-03 18:46:30,3,1
2025-11-03 18:47:00,2,1
2025-11-03 18:47:30,0,1
2025-11-03 18:48:00,0,1
2025-11-03 18:48:30,0,1
2025-11-03 18:49:00,0,1
2025-11-03 18:49:30,0,1
2025-11-03 18:50:00,0,1
2025-11-03 18:50:30,0,1
2025-11-03 18:51:00,0,1
2025-11-03 18:51:30,0,1
2025-11-03 18:52:00,0,1
2025-11-03 18:52:30,0,1
2025-11-03 18:53:00,0,1
2025-11-03 18:53:30,0,1
2025-11-03 18:54:00,0,1
2025-11-03 18:54:30,0,1
2025-11-03 18:55:00,0,1
2025-11-03 18:55:30,0,1
2025-11-03 18:56:00,0,1
2025-11-03 18:56:30,0,1
2025-11-03 18:57:00,0,1
2025-11-03 18:57:30,0,1
2025-11-03 18:58:00,0,1
2025-11-03 18:58:30,0,1
2025-11-03 18:59:00,0,1
2025-11-03 18:59:30,0,1
2025-11-03 19:00:00,0,1
2025-11-03 19:00:30,0,1
2025-11-03 19:01:00,0,1
2025-11-03 19:01:30,0,1
2025-11-03 19:02:00,0,1
2025-11-03 19:02:30,0,1
2025-11-03 19:03:00,0,1
2025-11-03 19:03:30,0,1
2025-11-03 19:04:00,0,1
2025-11-03 19:04:30,0,1
2025-11-03 19:05:00,0,1
2025-11-03 19:05:30,0,1
2025-11-03 19:06:00,0,1
2025-11-03 19:06:30,0,1
2025-11-03 19:07:00,0,1
2025-11-03 19:07:30,0,1
2025-11-03 19:08:00,0,1
2025-11-03 19:08:30,0,1
2025-11-03 19:09:00,0,1
2025-11-03 19:09:30,0,1
2025-11-03 19:10:00,0,1
2025-11-03 19:10:30,0,1
2025-11-03 19:11:00,0,1
2025-11-03 19:11:30,0,1
2025-11-03 19:12:00,0,1
2025-11-03 19:12:30,0,1
2025-11-03 19:13:00,0,1
2025-11-03 19:13:30,0,1
2025-11-03 19:14:00,0,1
2025-11-03 19:14:30,0,1
2025-11-03 19:15:00,0,1
2025-11-03 19:15:30,0,1
2025-11-03 19:16:00,0,1
2025-11-03 19:16:30,0,1
2025-11-03 19:17:00,0,1
2025-11-03 19:17:30,0,1
2025-11-03 19:18:00,0,1
2025-11-03 19:18:30,0,1
2025-11-03 19:19:00,0,1
2025-11-03 19:19:30,0,1
2025-11-03 19:20:00,0,1
2025-11-03 19:20:30,0,1
2025-11-03 19:21:00,0,1
2025-11-03 19:21:30,0,1
2025-11-03 19:22:00,0,1
2025-11-03 19:22:30,0,1
2025-11-03 19:23:00,0,1
2025-11-03 19:23:30,0,1
2025-11-03 19:24:00,0,1
2025-11-03 19:24:30,0,1
2025-11-03 19:25:00,0,1
2025-11-03 19:25:30,0,1
2025-11-03 19:26:00,0,1
2025-11-03 19:26:30,0,1
2025-11-03 19:27:00,0,1
2025-11-03 19:27:30,0,1
2025-11-03 19:28:00,0,1
2025-11-03 19:28:30,0,1
2025-11-03 19:29:00,0,1
2025-11-03 19:29:30,0,1
2025-11-03 19:30:00,0,1
2025-11-03 19:30:30,0,1
2025-11-03 19:31:00,0,1
2025-11-03 19:31:30,0,1
2025-11-03 19:32:00,0,1
2025-11-03 19:32:30,0,1
2025-11-03 19:33:00,0,1
2025-11-03 19:33:30,0,1
2025-11-03 19:34:00,0,1
2025-11-03 19:34:30,0,1
2025-11-03 19:35:00,0,1
2025-11-03 19:35:30,1,1
2025-11-03 19:36:00,2,1
